지역,세부영역,2016_비중_pct,2024_비중_pct,2016-2018_합계기준_비중_pct,2022-2024_합계기준_비중_pct,2016→2024_비중변화_pp,3개년구간_비중변화_pp,예산누락주의
전남,2-1. 돌봄 여건,50.25752699759939,15.358186429112761,28.621562132019545,17.226053330826428,-34.89934056848663,-11.395508801193117,True
전남,2-2. 여가 인프라,0.5096390799740509,0.37691187806393467,0.4643955646089087,0.39972082337874776,-0.13272720191011622,-0.06467474123016093,True
전남,2-3. 가사수행 격차,0.0006901362541315273,0.0,0.0012266015186172732,0.0005399781801402505,-0.0006901362541315273,-0.0006866233384770227,False
전남,3-1. 의료서비스 여건,0.8009933715067162,0.12933699438522592,5.7025592829202925,0.1961977792040811,-0.6716563771214903,-5.506361503716211,True
전남,3-2. 산후조리 여건,0.321125707787816,0.17682285637567305,0.8867694530541531,0.26669258913136656,-0.14430285141214297,-0.6200768639227865,False
전남,3-3. 아동안전 수준,0.00021234961665585452,0.0005339775645512129,0.014655773317271904,0.0608357856025328,0.00032162794789535834,0.04618001228526089,False
전남,4-1. 일·가정 양립 여건,0.02526960438204669,0.010221856235694646,1.5817872514651543,0.012414230063419516,-0.015047748146352045,-1.5693730214017347,True
전남,4-2. 사회적 가치관,0.01958925213650258,0.021397243836659315,0.19082112935316647,0.026983104767593784,0.001807991700156733,-0.1638380245855727,True
전남,지표체계 외,46.583735293461864,80.15350329330663,59.9850502652843,78.00421931047842,33.569767999844764,18.01916904519412,True
전북,1-1. 고용여건,0.27829512127245093,1.462232926788799,0.179373753190191,2.0984856990535863,1.183937805516348,1.9191119458633952,False
전북,1-2. 주거안정성,0.15919908091252258,0.9103150996683254,0.16432110157511653,0.8326728390669249,0.7511160187558028,0.6683517374918084,False
전북,1-3. 경제적 여건,1.1133945582600133,10.581138033600618,1.1644616518470883,9.447939401736228,9.467743475340605,8.28347774988914,True
전북,2-1. 돌봄 여건,40.68303612841536,20.217378774567766,38.695123152761546,21.32383560049835,-20.465657353847593,-17.371287552263198,True
전북,2-2. 여가 인프라,0.16369461748692368,0.11635685329989223,0.7265707464031667,0.12619802213869855,-0.04733776418703145,-0.6003727242644681,True
전북,2-3. 가사수행 격차,0.0,0.0006636986528663922,0.0004414267335798966,0.0008519718536651662,0.0006636986528663922,0.0004105451200852696,False
전북,3-1. 의료서비스 여건,2.1994591084566038,1.512639092898599,2.1151844792947907,1.5108794768389044,-0.6868200155580046,-0.6043050024558863,False
전북,3-2. 산후조리 여건,0.19873125967789124,0.35553288888811263,0.21210554548514032,0.30464537900159294,0.1568016292102214,0.09253983351645262,False
전북,3-3. 아동안전 수준,0.3199680317399154,0.02738630230775008,0.38384261618439913,0.030288216768705113,-0.2925817294321653,-0.353554399415694,False
전북,4-1. 일·가정 양립 여건,0.03482256902075796,0.023683562454916523,0.06047546250044583,0.023867559320793715,-0.01113900656584144,-0.03660790317965212,True
전북,4-2. 사회적 가치관,0.019266585318861988,0.014007534726285435,0.01661971651928311,0.013878498022023867,-0.005259050592576553,-0.0027412184972592426,False
전북,지표체계 외,54.830132939438705,64.77866523214607,56.28148034750525,64.28645733570053,9.948532292707363,8.004976988195281,True
제주,1-1. 고용여건,1.0023404529790096,0.5838158678746582,0.3987404110438808,0.829770165238964,-0.4185245851043514,0.43102975419508316,False
제주,1-2. 주거안정성,0.05528629084274737,0.995561700762379,0.027300598702129537,2.299258741127063,0.9402754099196317,2.2719581424249333,False
제주,1-3. 경제적 여건,0.6383723715975895,14.064576871953921,0.4031691748333374,11.488711072908108,13.42620450035633,11.085541898074771,True
제주,2-1. 돌봄 여건,58.65451596852367,39.19004858448047,76.30041093467847,39.28687212080568,-19.464467384043196,-37.013538813872785,True
제주,2-2. 여가 인프라,0.35512227484658054,0.0746719019754633,0.35809285297626575,0.22089859293400538,-0.28045037287111724,-0.13719426004226037,True
제주,2-3. 가사수행 격차,0.018428763614249118,0.0,0.009100199567376512,0.0,-0.018428763614249118,-0.009100199567376512,False
제주,3-1. 의료서비스 여건,1.642924276210309,0.8839358012619742,0.8568141232670566,0.48225814109683335,-0.7589884749483347,-0.3745559821702233,False
제주,3-2. 산후조리 여건,0.21414223319757478,0.2936267245198845,0.09100199567376512,0.29382279998111593,0.0794844913223097,0.20282080430735083,False
제주,3-3. 아동안전 수준,0.6252879494314727,0.5612806135700427,0.526598214965521,0.6185903005000387,-0.06400733586143004,0.09199208553451776,False
제주,4-1. 일·가정 양립 여건,2.1604039584984243,0.018620231311017067,1.1057349154333622,0.058717316178608224,-2.1417837271874074,-1.047017599254754,True
제주,4-2. 사회적 가치관,0.010504395260121998,0.04000962522726231,0.004944441764941239,0.049167315903581706,0.029505229967140313,0.04422287413864047,False
제주,지표체계 외,34.62267106499825,43.29385207706294,19.918092137093897,44.37193343332599,8.671181012064686,24.453841296232095,True
충남,1-1. 고용여건,0.013284698684055705,0.9522516764795156,0.08958141872573004,2.457627578620562,0.9389669777954599,2.368046159894832,True
충남,1-2. 주거안정성,0.0,0.0,0.0982900159981006,0.11895758777532124,0.0,0.020667571777220645,False
